name,state,weather
Ciénega del Mango,Nayarit,"[{'day': '5/30', 'low_temp': 69, 'high_temp': 91}, {'day': '5/31', 'low_temp': 69, 'high_temp': 91}, {'day': '6/1', 'low_temp': 68, 'high_temp': 91}, {'day': '6/2', 'low_temp': 67, 'high_temp': 90}, {'day': '6/3', 'low_temp': 66, 'high_temp': 88}, {'day': '6/4', 'low_temp': 66, 'high_temp': 88}, {'day': '6/5', 'low_temp': 65, 'high_temp': 89}, {'day': '6/6', 'low_temp': 66, 'high_temp': 94}, {'day': '6/7', 'low_temp': 67, 'high_temp': 92}, {'day': '6/8', 'low_temp': 68, 'high_temp': 92}]"
Ciénega de Santa Rosa,Nayarit,"[{'day': '5/30', 'low_temp': 66, 'high_temp': 106}, {'day': '5/31', 'low_temp': 65, 'high_temp': 107}, {'day': '6/1', 'low_temp': 66, 'high_temp': 107}, {'day': '6/2', 'low_temp': 63, 'high_temp': 107}, {'day': '6/3', 'low_temp': 63, 'high_temp': 105}, {'day': '6/4', 'low_temp': 64, 'high_temp': 105}, {'day': '6/5', 'low_temp': 65, 'high_temp': 104}, {'day': '6/6', 'low_temp': 66, 'high_temp': 106}, {'day': '6/7', 'low_temp': 67, 'high_temp': 104}, {'day': '6/8', 'low_temp': 68, 'high_temp': 103}]"
Chulavista,Nayarit,"[{'day': '5/30', 'low_temp': 71, 'high_temp': 90}, {'day': '5/31', 'low_temp': 70, 'high_temp': 89}, {'day': '6/1', 'low_temp': 71, 'high_temp': 90}, {'day': '6/2', 'low_temp': 70, 'high_temp': 89}, {'day': '6/3', 'low_temp': 70, 'high_temp': 87}, {'day': '6/4', 'low_temp': 69, 'high_temp': 87}, {'day': '6/5', 'low_temp': 70, 'high_temp': 86}, {'day': '6/6', 'low_temp': 71, 'high_temp': 90}, {'day': '6/7', 'low_temp': 71, 'high_temp': 89}, {'day': '6/8', 'low_temp': 72, 'high_temp': 90}]"
Chimaltita,Nayarit,"[{'day': '5/30', 'low_temp': 70, 'high_temp': 102}, {'day': '5/31', 'low_temp': 69, 'high_temp': 102}, {'day': '6/1', 'low_temp': 68, 'high_temp': 102}, {'day': '6/2', 'low_temp': 66, 'high_temp': 101}, {'day': '6/3', 'low_temp': 66, 'high_temp': 98}, {'day': '6/4', 'low_temp': 66, 'high_temp': 99}, {'day': '6/5', 'low_temp': 67, 'high_temp': 100}, {'day': '6/6', 'low_temp': 70, 'high_temp': 101}, {'day': '6/7', 'low_temp': 71, 'high_temp': 98}, {'day': '6/8', 'low_temp': 72, 'high_temp': 99}]"
Francisco I. Madero,Nayarit,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 64, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 63, 'high_temp': 94}, {'day': '6/3', 'low_temp': 60, 'high_temp': 92}, {'day': '6/4', 'low_temp': 61, 'high_temp': 93}, {'day': '6/5', 'low_temp': 62, 'high_temp': 92}, {'day': '6/6', 'low_temp': 62, 'high_temp': 89}, {'day': '6/7', 'low_temp': 63, 'high_temp': 88}, {'day': '6/8', 'low_temp': 64, 'high_temp': 87}]"
Chilapa,Nayarit,"[{'day': '5/30', 'low_temp': 71, 'high_temp': 101}, {'day': '5/31', 'low_temp': 69, 'high_temp': 101}, {'day': '6/1', 'low_temp': 69, 'high_temp': 101}, {'day': '6/2', 'low_temp': 67, 'high_temp': 99}, {'day': '6/3', 'low_temp': 68, 'high_temp': 98}, {'day': '6/4', 'low_temp': 67, 'high_temp': 98}, {'day': '6/5', 'low_temp': 68, 'high_temp': 97}, {'day': '6/6', 'low_temp': 71, 'high_temp': 99}, {'day': '6/7', 'low_temp': 72, 'high_temp': 96}, {'day': '6/8', 'low_temp': 73, 'high_temp': 97}]"
Chapalilla,Nayarit,"[{'day': '5/30', 'low_temp': 64, 'high_temp': 96}, {'day': '5/31', 'low_temp': 63, 'high_temp': 97}, {'day': '6/1', 'low_temp': 64, 'high_temp': 97}, {'day': '6/2', 'low_temp': 63, 'high_temp': 96}, {'day': '6/3', 'low_temp': 62, 'high_temp': 95}, {'day': '6/4', 'low_temp': 62, 'high_temp': 95}, {'day': '6/5', 'low_temp': 63, 'high_temp': 94}, {'day': '6/6', 'low_temp': 65, 'high_temp': 95}, {'day': '6/7', 'low_temp': 66, 'high_temp': 94}, {'day': '6/8', 'low_temp': 67, 'high_temp': 93}]"
Chalpa,Nayarit,"[{'day': '5/30', 'low_temp': 72, 'high_temp': 98}, {'day': '5/31', 'low_temp': 71, 'high_temp': 97}, {'day': '6/1', 'low_temp': 70, 'high_temp': 97}, {'day': '6/2', 'low_temp': 67, 'high_temp': 97}, {'day': '6/3', 'low_temp': 68, 'high_temp': 95}, {'day': '6/4', 'low_temp': 67, 'high_temp': 95}, {'day': '6/5', 'low_temp': 69, 'high_temp': 94}, {'day': '6/6', 'low_temp': 73, 'high_temp': 96}, {'day': '6/7', 'low_temp': 73, 'high_temp': 95}, {'day': '6/8', 'low_temp': 74, 'high_temp': 96}]"
Chacalilla,Nayarit,"[{'day': '5/30', 'low_temp': 69, 'high_temp': 94}, {'day': '5/31', 'low_temp': 68, 'high_temp': 94}, {'day': '6/1', 'low_temp': 69, 'high_temp': 94}, {'day': '6/2', 'low_temp': 67, 'high_temp': 93}, {'day': '6/3', 'low_temp': 67, 'high_temp': 91}, {'day': '6/4', 'low_temp': 65, 'high_temp': 91}, {'day': '6/5', 'low_temp': 66, 'high_temp': 92}, {'day': '6/6', 'low_temp': 68, 'high_temp': 92}, {'day': '6/7', 'low_temp': 69, 'high_temp': 90}, {'day': '6/8', 'low_temp': 70, 'high_temp': 91}]"
Chacala,Nayarit,"[{'day': '5/30', 'low_temp': 74, 'high_temp': 87}, {'day': '5/31', 'low_temp': 73, 'high_temp': 86}, {'day': '6/1', 'low_temp': 75, 'high_temp': 87}, {'day': '6/2', 'low_temp': 74, 'high_temp': 87}, {'day': '6/3', 'low_temp': 74, 'high_temp': 86}, {'day': '6/4', 'low_temp': 73, 'high_temp': 85}, {'day': '6/5', 'low_temp': 74, 'high_temp': 84}, {'day': '6/6', 'low_temp': 74, 'high_temp': 92}, {'day': '6/7', 'low_temp': 74, 'high_temp': 92}, {'day': '6/8', 'low_temp': 75, 'high_temp': 91}]"
Cerro Pelón,Nayarit,"[{'day': '5/30', 'low_temp': 64, 'high_temp': 96}, {'day': '5/31', 'low_temp': 63, 'high_temp': 97}, {'day': '6/1', 'low_temp': 64, 'high_temp': 97}, {'day': '6/2', 'low_temp': 63, 'high_temp': 96}, {'day': '6/3', 'low_temp': 62, 'high_temp': 95}, {'day': '6/4', 'low_temp': 62, 'high_temp': 95}, {'day': '6/5', 'low_temp': 63, 'high_temp': 94}, {'day': '6/6', 'low_temp': 65, 'high_temp': 95}, {'day': '6/7', 'low_temp': 66, 'high_temp': 94}, {'day': '6/8', 'low_temp': 67, 'high_temp': 93}]"
Cerro de los Tigres,Nayarit,"[{'day': '5/30', 'low_temp': 69, 'high_temp': 94}, {'day': '5/31', 'low_temp': 68, 'high_temp': 94}, {'day': '6/1', 'low_temp': 69, 'high_temp': 94}, {'day': '6/2', 'low_temp': 67, 'high_temp': 93}, {'day': '6/3', 'low_temp': 67, 'high_temp': 91}, {'day': '6/4', 'low_temp': 65, 'high_temp': 91}, {'day': '6/5', 'low_temp': 66, 'high_temp': 92}, {'day': '6/6', 'low_temp': 68, 'high_temp': 92}, {'day': '6/7', 'low_temp': 69, 'high_temp': 90}, {'day': '6/8', 'low_temp': 70, 'high_temp': 91}]"
Cerro Bola,Nayarit,"[{'day': '5/30', 'low_temp': 71, 'high_temp': 100}, {'day': '5/31', 'low_temp': 69, 'high_temp': 100}, {'day': '6/1', 'low_temp': 69, 'high_temp': 100}, {'day': '6/2', 'low_temp': 66, 'high_temp': 99}, {'day': '6/3', 'low_temp': 66, 'high_temp': 97}, {'day': '6/4', 'low_temp': 66, 'high_temp': 98}, {'day': '6/5', 'low_temp': 68, 'high_temp': 97}, {'day': '6/6', 'low_temp': 72, 'high_temp': 98}, {'day': '6/7', 'low_temp': 72, 'high_temp': 96}, {'day': '6/8', 'low_temp': 73, 'high_temp': 97}]"
Cerro Blanco,Nayarit,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 95}, {'day': '5/31', 'low_temp': 62, 'high_temp': 96}, {'day': '6/1', 'low_temp': 62, 'high_temp': 96}, {'day': '6/2', 'low_temp': 60, 'high_temp': 96}, {'day': '6/3', 'low_temp': 58, 'high_temp': 94}, {'day': '6/4', 'low_temp': 58, 'high_temp': 94}, {'day': '6/5', 'low_temp': 59, 'high_temp': 93}, {'day': '6/6', 'low_temp': 62, 'high_temp': 89}, {'day': '6/7', 'low_temp': 62, 'high_temp': 87}, {'day': '6/8', 'low_temp': 63, 'high_temp': 88}]"
Cerritos,Nayarit,"[{'day': '5/30', 'low_temp': 64, 'high_temp': 96}, {'day': '5/31', 'low_temp': 63, 'high_temp': 97}, {'day': '6/1', 'low_temp': 64, 'high_temp': 97}, {'day': '6/2', 'low_temp': 63, 'high_temp': 96}, {'day': '6/3', 'low_temp': 62, 'high_temp': 95}, {'day': '6/4', 'low_temp': 62, 'high_temp': 95}, {'day': '6/5', 'low_temp': 63, 'high_temp': 94}, {'day': '6/6', 'low_temp': 65, 'high_temp': 95}, {'day': '6/7', 'low_temp': 66, 'high_temp': 94}, {'day': '6/8', 'low_temp': 67, 'high_temp': 93}]"
Cerritos,Nayarit,"[{'day': '5/30', 'low_temp': 71, 'high_temp': 101}, {'day': '5/31', 'low_temp': 69, 'high_temp': 101}, {'day': '6/1', 'low_temp': 69, 'high_temp': 101}, {'day': '6/2', 'low_temp': 67, 'high_temp': 99}, {'day': '6/3', 'low_temp': 68, 'high_temp': 98}, {'day': '6/4', 'low_temp': 67, 'high_temp': 98}, {'day': '6/5', 'low_temp': 68, 'high_temp': 97}, {'day': '6/6', 'low_temp': 71, 'high_temp': 99}, {'day': '6/7', 'low_temp': 72, 'high_temp': 96}, {'day': '6/8', 'low_temp': 73, 'high_temp': 97}]"
Cerrito Juárez,Nayarit,"[{'day': '5/30', 'low_temp': 69, 'high_temp': 94}, {'day': '5/31', 'low_temp': 68, 'high_temp': 94}, {'day': '6/1', 'low_temp': 69, 'high_temp': 94}, {'day': '6/2', 'low_temp': 67, 'high_temp': 93}, {'day': '6/3', 'low_temp': 67, 'high_temp': 91}, {'day': '6/4', 'low_temp': 65, 'high_temp': 91}, {'day': '6/5', 'low_temp': 66, 'high_temp': 92}, {'day': '6/6', 'low_temp': 68, 'high_temp': 92}, {'day': '6/7', 'low_temp': 69, 'high_temp': 90}, {'day': '6/8', 'low_temp': 70, 'high_temp': 91}]"
Cebolletas,Nayarit,"[{'day': '5/30', 'low_temp': 56, 'high_temp': 85}, {'day': '5/31', 'low_temp': 57, 'high_temp': 87}, {'day': '6/1', 'low_temp': 55, 'high_temp': 87}, {'day': '6/2', 'low_temp': 54, 'high_temp': 87}, {'day': '6/3', 'low_temp': 54, 'high_temp': 86}, {'day': '6/4', 'low_temp': 53, 'high_temp': 86}, {'day': '6/5', 'low_temp': 54, 'high_temp': 85}, {'day': '6/6', 'low_temp': 56, 'high_temp': 82}, {'day': '6/7', 'low_temp': 57, 'high_temp': 79}, {'day': '6/8', 'low_temp': 58, 'high_temp': 80}]"
Casas Coloradas,Nayarit,"[{'day': '5/30', 'low_temp': 71, 'high_temp': 100}, {'day': '5/31', 'low_temp': 69, 'high_temp': 100}, {'day': '6/1', 'low_temp': 69, 'high_temp': 100}, {'day': '6/2', 'low_temp': 66, 'high_temp': 99}, {'day': '6/3', 'low_temp': 66, 'high_temp': 97}, {'day': '6/4', 'low_temp': 66, 'high_temp': 98}, {'day': '6/5', 'low_temp': 68, 'high_temp': 97}, {'day': '6/6', 'low_temp': 72, 'high_temp': 98}, {'day': '6/7', 'low_temp': 72, 'high_temp': 96}, {'day': '6/8', 'low_temp': 73, 'high_temp': 97}]"
Caramota,Nayarit,"[{'day': '5/30', 'low_temp': 71, 'high_temp': 101}, {'day': '5/31', 'low_temp': 69, 'high_temp': 101}, {'day': '6/1', 'low_temp': 69, 'high_temp': 101}, {'day': '6/2', 'low_temp': 67, 'high_temp': 99}, {'day': '6/3', 'low_temp': 68, 'high_temp': 98}, {'day': '6/4', 'low_temp': 67, 'high_temp': 98}, {'day': '6/5', 'low_temp': 68, 'high_temp': 97}, {'day': '6/6', 'low_temp': 71, 'high_temp': 99}, {'day': '6/7', 'low_temp': 72, 'high_temp': 96}, {'day': '6/8', 'low_temp': 73, 'high_temp': 97}]"
Cándido Salazar,Nayarit,"[{'day': '5/30', 'low_temp': 71, 'high_temp': 90}, {'day': '5/31', 'low_temp': 70, 'high_temp': 89}, {'day': '6/1', 'low_temp': 71, 'high_temp': 90}, {'day': '6/2', 'low_temp': 70, 'high_temp': 89}, {'day': '6/3', 'low_temp': 70, 'high_temp': 87}, {'day': '6/4', 'low_temp': 69, 'high_temp': 87}, {'day': '6/5', 'low_temp': 70, 'high_temp': 86}, {'day': '6/6', 'low_temp': 71, 'high_temp': 90}, {'day': '6/7', 'low_temp': 71, 'high_temp': 89}, {'day': '6/8', 'low_temp': 72, 'high_temp': 90}]"
Cañada Grande,Nayarit,"[{'day': '5/30', 'low_temp': 75, 'high_temp': 88}, {'day': '5/31', 'low_temp': 74, 'high_temp': 89}, {'day': '6/1', 'low_temp': 74, 'high_temp': 89}, {'day': '6/2', 'low_temp': 73, 'high_temp': 88}, {'day': '6/3', 'low_temp': 74, 'high_temp': 87}, {'day': '6/4', 'low_temp': 72, 'high_temp': 87}, {'day': '6/5', 'low_temp': 73, 'high_temp': 86}, {'day': '6/6', 'low_temp': 76, 'high_temp': 90}, {'day': '6/7', 'low_temp': 76, 'high_temp': 89}, {'day': '6/8', 'low_temp': 77, 'high_temp': 90}]"
Cañada del Tabaco,Nayarit,"[{'day': '5/30', 'low_temp': 75, 'high_temp': 89}, {'day': '5/31', 'low_temp': 74, 'high_temp': 89}, {'day': '6/1', 'low_temp': 75, 'high_temp': 89}, {'day': '6/2', 'low_temp': 74, 'high_temp': 88}, {'day': '6/3', 'low_temp': 75, 'high_temp': 88}, {'day': '6/4', 'low_temp': 73, 'high_temp': 88}, {'day': '6/5', 'low_temp': 72, 'high_temp': 87}, {'day': '6/6', 'low_temp': 74, 'high_temp': 90}, {'day': '6/7', 'low_temp': 75, 'high_temp': 90}, {'day': '6/8', 'low_temp': 76, 'high_temp': 89}]"
Campo de los Limones,Nayarit,"[{'day': '5/30', 'low_temp': 75, 'high_temp': 89}, {'day': '5/31', 'low_temp': 74, 'high_temp': 89}, {'day': '6/1', 'low_temp': 75, 'high_temp': 89}, {'day': '6/2', 'low_temp': 74, 'high_temp': 88}, {'day': '6/3', 'low_temp': 75, 'high_temp': 88}, {'day': '6/4', 'low_temp': 73, 'high_temp': 88}, {'day': '6/5', 'low_temp': 72, 'high_temp': 87}, {'day': '6/6', 'low_temp': 74, 'high_temp': 90}, {'day': '6/7', 'low_temp': 75, 'high_temp': 90}, {'day': '6/8', 'low_temp': 76, 'high_temp': 89}]"
Campamento CICA,Nayarit,"[{'day': '5/30', 'low_temp': 77, 'high_temp': 84}, {'day': '5/31', 'low_temp': 75, 'high_temp': 84}, {'day': '6/1', 'low_temp': 76, 'high_temp': 83}, {'day': '6/2', 'low_temp': 76, 'high_temp': 83}, {'day': '6/3', 'low_temp': 75, 'high_temp': 82}, {'day': '6/4', 'low_temp': 76, 'high_temp': 82}, {'day': '6/5', 'low_temp': 75, 'high_temp': 81}, {'day': '6/6', 'low_temp': 76, 'high_temp': 78}, {'day': '6/7', 'low_temp': 75, 'high_temp': 77}, {'day': '6/8', 'low_temp': 76, 'high_temp': 77}]"
Camichín de Jauja,Nayarit,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 95}, {'day': '5/31', 'low_temp': 62, 'high_temp': 96}, {'day': '6/1', 'low_temp': 62, 'high_temp': 96}, {'day': '6/2', 'low_temp': 60, 'high_temp': 96}, {'day': '6/3', 'low_temp': 58, 'high_temp': 94}, {'day': '6/4', 'low_temp': 58, 'high_temp': 94}, {'day': '6/5', 'low_temp': 59, 'high_temp': 93}, {'day': '6/6', 'low_temp': 62, 'high_temp': 89}, {'day': '6/7', 'low_temp': 62, 'high_temp': 87}, {'day': '6/8', 'low_temp': 63, 'high_temp': 88}]"
Camalotita,Nayarit,"[{'day': '5/30', 'low_temp': 72, 'high_temp': 98}, {'day': '5/31', 'low_temp': 71, 'high_temp': 97}, {'day': '6/1', 'low_temp': 70, 'high_temp': 97}, {'day': '6/2', 'low_temp': 67, 'high_temp': 97}, {'day': '6/3', 'low_temp': 68, 'high_temp': 95}, {'day': '6/4', 'low_temp': 67, 'high_temp': 95}, {'day': '6/5', 'low_temp': 69, 'high_temp': 94}, {'day': '6/6', 'low_temp': 73, 'high_temp': 96}, {'day': '6/7', 'low_temp': 73, 'high_temp': 95}, {'day': '6/8', 'low_temp': 74, 'high_temp': 96}]"
Caleras de Cofrados,Nayarit,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 64, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 63, 'high_temp': 94}, {'day': '6/3', 'low_temp': 60, 'high_temp': 92}, {'day': '6/4', 'low_temp': 61, 'high_temp': 93}, {'day': '6/5', 'low_temp': 62, 'high_temp': 92}, {'day': '6/6', 'low_temp': 62, 'high_temp': 89}, {'day': '6/7', 'low_temp': 63, 'high_temp': 88}, {'day': '6/8', 'low_temp': 64, 'high_temp': 87}]"
Cacalután,Nayarit,"[{'day': '5/30', 'low_temp': 64, 'high_temp': 104}, {'day': '5/31', 'low_temp': 65, 'high_temp': 105}, {'day': '6/1', 'low_temp': 66, 'high_temp': 106}, {'day': '6/2', 'low_temp': 64, 'high_temp': 106}, {'day': '6/3', 'low_temp': 64, 'high_temp': 104}, {'day': '6/4', 'low_temp': 61, 'high_temp': 105}, {'day': '6/5', 'low_temp': 62, 'high_temp': 103}, {'day': '6/6', 'low_temp': 66, 'high_temp': 102}, {'day': '6/7', 'low_temp': 66, 'high_temp': 100}, {'day': '6/8', 'low_temp': 67, 'high_temp': 99}]"
Buenavista,Nayarit,"[{'day': '5/30', 'low_temp': 74, 'high_temp': 87}, {'day': '5/31', 'low_temp': 73, 'high_temp': 86}, {'day': '6/1', 'low_temp': 75, 'high_temp': 87}, {'day': '6/2', 'low_temp': 74, 'high_temp': 87}, {'day': '6/3', 'low_temp': 74, 'high_temp': 86}, {'day': '6/4', 'low_temp': 73, 'high_temp': 85}, {'day': '6/5', 'low_temp': 74, 'high_temp': 84}, {'day': '6/6', 'low_temp': 74, 'high_temp': 92}, {'day': '6/7', 'low_temp': 74, 'high_temp': 92}, {'day': '6/8', 'low_temp': 75, 'high_temp': 91}]"
Buenavista,Nayarit,"[{'day': '5/30', 'low_temp': 72, 'high_temp': 98}, {'day': '5/31', 'low_temp': 71, 'high_temp': 97}, {'day': '6/1', 'low_temp': 70, 'high_temp': 97}, {'day': '6/2', 'low_temp': 67, 'high_temp': 97}, {'day': '6/3', 'low_temp': 68, 'high_temp': 95}, {'day': '6/4', 'low_temp': 67, 'high_temp': 95}, {'day': '6/5', 'low_temp': 69, 'high_temp': 94}, {'day': '6/6', 'low_temp': 73, 'high_temp': 96}, {'day': '6/7', 'low_temp': 73, 'high_temp': 95}, {'day': '6/8', 'low_temp': 74, 'high_temp': 96}]"
Buckingham,Nayarit,"[{'day': '5/30', 'low_temp': 65, 'high_temp': 100}, {'day': '5/31', 'low_temp': 65, 'high_temp': 100}, {'day': '6/1', 'low_temp': 65, 'high_temp': 101}, {'day': '6/2', 'low_temp': 63, 'high_temp': 100}, {'day': '6/3', 'low_temp': 62, 'high_temp': 99}, {'day': '6/4', 'low_temp': 62, 'high_temp': 99}, {'day': '6/5', 'low_temp': 63, 'high_temp': 98}, {'day': '6/6', 'low_temp': 67, 'high_temp': 102}, {'day': '6/7', 'low_temp': 68, 'high_temp': 99}, {'day': '6/8', 'low_temp': 69, 'high_temp': 100}]"
Bucerías,Nayarit,"[{'day': '5/30', 'low_temp': 72, 'high_temp': 88}, {'day': '5/31', 'low_temp': 69, 'high_temp': 89}, {'day': '6/1', 'low_temp': 72, 'high_temp': 89}, {'day': '6/2', 'low_temp': 74, 'high_temp': 89}, {'day': '6/3', 'low_temp': 73, 'high_temp': 89}, {'day': '6/4', 'low_temp': 72, 'high_temp': 88}, {'day': '6/5', 'low_temp': 71, 'high_temp': 87}, {'day': '6/6', 'low_temp': 73, 'high_temp': 92}, {'day': '6/7', 'low_temp': 72, 'high_temp': 93}, {'day': '6/8', 'low_temp': 73, 'high_temp': 92}]"
Bonita,Nayarit,"[{'day': '5/30', 'low_temp': 72, 'high_temp': 98}, {'day': '5/31', 'low_temp': 71, 'high_temp': 97}, {'day': '6/1', 'low_temp': 70, 'high_temp': 97}, {'day': '6/2', 'low_temp': 67, 'high_temp': 97}, {'day': '6/3', 'low_temp': 68, 'high_temp': 95}, {'day': '6/4', 'low_temp': 67, 'high_temp': 95}, {'day': '6/5', 'low_temp': 69, 'high_temp': 94}, {'day': '6/6', 'low_temp': 73, 'high_temp': 96}, {'day': '6/7', 'low_temp': 73, 'high_temp': 95}, {'day': '6/8', 'low_temp': 74, 'high_temp': 96}]"
Boca del Asadero,Nayarit,"[{'day': '5/30', 'low_temp': 75, 'high_temp': 89}, {'day': '5/31', 'low_temp': 74, 'high_temp': 89}, {'day': '6/1', 'low_temp': 75, 'high_temp': 89}, {'day': '6/2', 'low_temp': 74, 'high_temp': 88}, {'day': '6/3', 'low_temp': 75, 'high_temp': 88}, {'day': '6/4', 'low_temp': 73, 'high_temp': 88}, {'day': '6/5', 'low_temp': 72, 'high_temp': 87}, {'day': '6/6', 'low_temp': 74, 'high_temp': 90}, {'day': '6/7', 'low_temp': 75, 'high_temp': 90}, {'day': '6/8', 'low_temp': 76, 'high_temp': 89}]"
Boca de Camichín,Nayarit,"[{'day': '5/30', 'low_temp': 75, 'high_temp': 89}, {'day': '5/31', 'low_temp': 74, 'high_temp': 89}, {'day': '6/1', 'low_temp': 75, 'high_temp': 89}, {'day': '6/2', 'low_temp': 74, 'high_temp': 88}, {'day': '6/3', 'low_temp': 75, 'high_temp': 88}, {'day': '6/4', 'low_temp': 73, 'high_temp': 88}, {'day': '6/5', 'low_temp': 72, 'high_temp': 87}, {'day': '6/6', 'low_temp': 74, 'high_temp': 90}, {'day': '6/7', 'low_temp': 75, 'high_temp': 90}, {'day': '6/8', 'low_temp': 76, 'high_temp': 89}]"
Benito Juárez,Nayarit,"[{'day': '5/30', 'low_temp': 69, 'high_temp': 94}, {'day': '5/31', 'low_temp': 68, 'high_temp': 94}, {'day': '6/1', 'low_temp': 69, 'high_temp': 94}, {'day': '6/2', 'low_temp': 67, 'high_temp': 93}, {'day': '6/3', 'low_temp': 67, 'high_temp': 91}, {'day': '6/4', 'low_temp': 65, 'high_temp': 91}, {'day': '6/5', 'low_temp': 66, 'high_temp': 92}, {'day': '6/6', 'low_temp': 68, 'high_temp': 92}, {'day': '6/7', 'low_temp': 69, 'high_temp': 90}, {'day': '6/8', 'low_temp': 70, 'high_temp': 91}]"
Bellavista,Nayarit,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 64, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 63, 'high_temp': 94}, {'day': '6/3', 'low_temp': 60, 'high_temp': 92}, {'day': '6/4', 'low_temp': 61, 'high_temp': 93}, {'day': '6/5', 'low_temp': 62, 'high_temp': 92}, {'day': '6/6', 'low_temp': 62, 'high_temp': 89}, {'day': '6/7', 'low_temp': 63, 'high_temp': 88}, {'day': '6/8', 'low_temp': 64, 'high_temp': 87}]"
Bella Unión,Nayarit,"[{'day': '5/30', 'low_temp': 71, 'high_temp': 90}, {'day': '5/31', 'low_temp': 70, 'high_temp': 89}, {'day': '6/1', 'low_temp': 71, 'high_temp': 90}, {'day': '6/2', 'low_temp': 70, 'high_temp': 89}, {'day': '6/3', 'low_temp': 70, 'high_temp': 87}, {'day': '6/4', 'low_temp': 69, 'high_temp': 87}, {'day': '6/5', 'low_temp': 70, 'high_temp': 86}, {'day': '6/6', 'low_temp': 71, 'high_temp': 90}, {'day': '6/7', 'low_temp': 71, 'high_temp': 89}, {'day': '6/8', 'low_temp': 72, 'high_temp': 90}]"
Barranca del Oro,Nayarit,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 103}, {'day': '5/31', 'low_temp': 60, 'high_temp': 103}, {'day': '6/1', 'low_temp': 63, 'high_temp': 104}, {'day': '6/2', 'low_temp': 60, 'high_temp': 103}, {'day': '6/3', 'low_temp': 58, 'high_temp': 102}, {'day': '6/4', 'low_temp': 59, 'high_temp': 103}, {'day': '6/5', 'low_temp': 61, 'high_temp': 102}, {'day': '6/6', 'low_temp': 68, 'high_temp': 100}, {'day': '6/7', 'low_temp': 67, 'high_temp': 98}, {'day': '6/8', 'low_temp': 68, 'high_temp': 97}]"
Barranca Blanca,Nayarit,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 64, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 63, 'high_temp': 94}, {'day': '6/3', 'low_temp': 60, 'high_temp': 92}, {'day': '6/4', 'low_temp': 61, 'high_temp': 93}, {'day': '6/5', 'low_temp': 62, 'high_temp': 92}, {'day': '6/6', 'low_temp': 62, 'high_temp': 89}, {'day': '6/7', 'low_temp': 63, 'high_temp': 88}, {'day': '6/8', 'low_temp': 64, 'high_temp': 87}]"
Bandera de Reyes,Nayarit,"[{'day': '5/30', 'low_temp': 72, 'high_temp': 88}, {'day': '5/31', 'low_temp': 69, 'high_temp': 89}, {'day': '6/1', 'low_temp': 72, 'high_temp': 89}, {'day': '6/2', 'low_temp': 74, 'high_temp': 89}, {'day': '6/3', 'low_temp': 73, 'high_temp': 89}, {'day': '6/4', 'low_temp': 72, 'high_temp': 88}, {'day': '6/5', 'low_temp': 71, 'high_temp': 87}, {'day': '6/6', 'low_temp': 73, 'high_temp': 92}, {'day': '6/7', 'low_temp': 72, 'high_temp': 93}, {'day': '6/8', 'low_temp': 73, 'high_temp': 92}]"
Bahía de Banderas,Nayarit,"[{'day': '5/30', 'low_temp': 72, 'high_temp': 88}, {'day': '5/31', 'low_temp': 69, 'high_temp': 89}, {'day': '6/1', 'low_temp': 72, 'high_temp': 89}, {'day': '6/2', 'low_temp': 74, 'high_temp': 89}, {'day': '6/3', 'low_temp': 73, 'high_temp': 89}, {'day': '6/4', 'low_temp': 72, 'high_temp': 88}, {'day': '6/5', 'low_temp': 71, 'high_temp': 87}, {'day': '6/6', 'low_temp': 73, 'high_temp': 92}, {'day': '6/7', 'low_temp': 72, 'high_temp': 93}, {'day': '6/8', 'low_temp': 73, 'high_temp': 92}]"
